company_name,model,star,num_ratings,reviews,ram,storage,expandable,display,camera,battery,processor,warranty,price
REDMI,"REDMI 11 Prime (Playful Green, 64 GB)",4.2,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",11899
CAT,"CAT S62 Pro (Black, 128 GB)",5.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,79900
Micromax,Micromax X412,3.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1069
Tecno,"Tecno Spark 8C (Turquoise Cyan, 64 GB)",4.2,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,9189
Infinix,"Infinix Note 12 Pro 5G (Snowfall, 128 GB)",5.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,16499
MOTOROLA,"MOTOROLA e32s (Slate Gray, 32 GB)",1.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,8999
POCO,"POCO M3 Pro 5G (Cool Blue, 128 GB)",4.3,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,16499
Lava,Lava Pulse1- with contactless Talking Thermometer,4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1638
LAVA,LAVA A1 2021,4.3,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1223
KARBONN,KARBONN K8 POWER BLUE,4.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1129
realme,"realme GT Neo 3T (Drifting White, 128 GB)",4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,31999
Micromax,Micromax X513+,4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1298
Micromax,Micromax X416,4.5,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1208
realme,"realme GT Neo 3T (Shade Black, 256 GB)",4.5,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,33999
realme,"realme GT Neo 3T (Drifting White, 256 GB)",4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,33999
realme,"realme GT Neo 3T (Drifting White, 128 GB)",4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,29999
realme,"realme 8i (Space Black, 64 GB)",4.4,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,14199
LAVA,LAVA Gem Wave / GEM,3.9,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1848
PHILIPS,PHILIPS E102A,4.2,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,1239
realme,"realme GT Neo 3T (Shade Black, 128 GB)",4.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,31999
realme,"realme GT Neo 3T (Shade Black, 128 GB)",4.2,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,29999
realme,"realme GT Neo 3T (Dash Yellow, 256 GB)",3.8,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,33999
realme,"realme Narzo 50i (Mint Green, 32 GB)",4.4,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,7500
Redmi,"Redmi 9 (Sporty Orange, 64 GB)",4.4,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,9490
APPLE,"APPLE iPhone 12 Mini (White, 64 GB)",4.4,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",Brand Warranty for 1 Year,43999
Infinix,"Infinix Hot 11 (Silver Wave, 64 GB)",4.1,15707,1347,4,64 M,256 GB,14.48 cm (5.7 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",9999
REDMI,"REDMI 9 Prime (Space Blue, 64 GB)",4.1,15707,1347,4,64 M,256 GB,14.48 cm (5.7 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",11490
IQOO,"IQOO 7 5G (Storm Black, 256 GB)",3.6,15707,1347,4,64 M,256 GB,14.48 cm (5.7 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",27490
REDMI,"REDMI 11 Prime (Peppy Purple, 64 GB)",4.1,15707,1347,4,64 M,256 GB,14.48 cm (5.7 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",11899
vivo,"vivo Y75 (Moonlight Shadow, 128 GB)",4.1,15707,1347,4,64 M,256 GB,14.48 cm (5.7 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",20999
Itel,Itel ACE2YOUNG,4.4,15707,1347,4,64 M,256 GB,14.48 cm (5.7 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",1015
Redmi,"Redmi Note 11 (Horizon Blue, 128 GB)",5.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",15989
vivo,"vivo V21e (Dark Pearl, 128 GB)",5.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",24990
vivo,"vivo Y35 (Dawn Gold, 128 GB)",3.8,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",18499
GREENBERRI,GREENBERRI F1,5.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",1399
OnePlus,"OnePlus Nord 2T 5G (Gray Shadow, 256 GB)",1.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",33990
POCO,"POCO X4 Pro 5G (Yellow, 128 GB)",3.6,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",19999
Infinix,"Infinix Note 11 (Graphite Black, 128 GB)",5.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",11899
POCO,"POCO C3 (Lime Green, 32 GB)",5.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",8499
Itel,Itel Ace 2N,4.3,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",890
realme,"realme Narzo 30 (Racing Silver, 128 GB)",5.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",15500
realme,"realme Narzo 30 (Racing Blue, 64 GB)",1.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",13679
SAMSUNG,"SAMSUNG Galaxy A03 Core (Onyx, 32 GB)",4.4,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",7980
realme,"realme GT Neo 3T (Dash Yellow, 128 GB)",4.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",31999
SAMSUNG,"SAMSUNG Galaxy A13 (Green, 128 GB)",5.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",16999
realme,"realme GT Neo 3T (Dash Yellow, 128 GB)",4.2,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",29999
Itel,Itel Magic3 Smart Touch Keypad,4.4,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",1643
APPLE,"APPLE iPhone 12 Mini (Blue, 64 GB)",4.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",43999
Tecno,"Tecno Spark 9T (Turquoise Cyan, 64 GB)",3.0,15707,1347,4,64 M,256 GB,16.76 cm (6.6 inch),13MP + Depth Lens | 8MP Front Camera,5200 mAh Li-ion Polymer Battery,MediaTek Helio G70 Processor,"1 Year Warranty for Handset, 6 Months for Accessories",9487
Itel,Itel it2163S,4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,16.76 cm (6.6 inch),1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,989
Itel,Itel Magic3 Smart Touch Keypad,4.1,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1643
CAT,"CAT S62 Pro (Black, 128 GB)",4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,79900
Micromax,Micromax X412,4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1069
APPLE,"APPLE iPhone 12 Mini (Blue, 64 GB)",4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,43999
Tecno,"Tecno Spark 9T (Turquoise Cyan, 64 GB)",4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,9487
APPLE,"APPLE iPhone 12 Mini (Black, 64 GB)",4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,43999
SAMSUNG,"SAMSUNG Galaxy A03 Core (Onyx, 32 GB)",4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,7980
Lava,Lava Pulse1- with contactless Talking Thermometer,4.4,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1638
LAVA,LAVA A1 2021,4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1223
realme,"realme GT Neo 3T (Dash Yellow, 128 GB)",4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,29999
realme,"realme GT Neo 3T (Dash Yellow, 128 GB)",4.3,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,31999
Micromax,Micromax X513+,4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1298
Micromax,Micromax X416,4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1208
SAMSUNG,"SAMSUNG Galaxy A13 (Green, 128 GB)",4.0,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,16999
SAMSUNG,SAMSUNG Guru 1200,4.1,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1658
SAMSUNG,"SAMSUNG Galaxy S22 5G (Phantom Black, 128 GB)",4.3,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,61990
MarQ,MarQ by Flipkart M70 Shakti,4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1499
LAVA,LAVA Gem Wave / GEM,4.1,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1848
PHILIPS,PHILIPS E102A,4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1239
realme,"realme Narzo 50A (Oxygen Green, 128 GB)",4.2,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,12699
Kechaoda,Kechaoda K33 Rock,5.0,345,33,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1200 mAh Lithium Ion Battery,7 Days Battery Backup with 1200mAh with Super Battery Mode,9 Indian Input Language Support,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1249
